from_user,user_followers_count,user_friends_count,retweet,tweet
agorarsc,12874,3216,False,True
jcarlosgonz,3823,4247,False,True
josecdiez,93961,2816,True,False
jcarlosgonz,3823,4247,False,True
rmcoopera,119,235,False,True
OrrantiaTar,1100,3733,True,False
FMusol,3426,4754,False,True
acetatostereo,72,241,True,False
jbalaste,221,92,True,False
alibird2020,77,229,True,False
UNRISD,31968,660,True,False
Corresponsables,29033,17106,False,True
elsamexoficial,685,1639,True,False
_Isra_Cruz,318,380,True,False
CooperacionESP,26274,2383,True,False
Mpenalver,296,404,False,True
FundacionBeQual,2683,912,False,True
josecdiez,93961,2816,False,True
Ecooo_,16078,4526,True,False
joscarlosalcala,45,88,True,False
angelruizcasas,913,463,True,False
aeioLuz,813,705,False,True
FuturoEnComun,1190,418,True,False
JMAlagunak,396,358,True,False
Kalixa70,338,171,True,False
jackielynperez,48,125,True,False
innovacionspain,152,219,True,False
Roberto19740286,9,37,True,False
lauracantenys,42,67,True,False
CoordiONGD,33173,1321,False,True
Fre_CP,538,225,True,False
feralbaladejo,4663,4044,True,False
cepyme_,15181,2012,True,False
cepyme_,15181,2012,True,False
tanmarti,108,240,False,True
hmy_group,685,887,True,False
JLSantiagoG,842,3078,True,False
LAURADEVEGAF,731,980,True,False
LAURADEVEGAF,731,980,True,False
RoberCachorro,281,249,True,False
MisionGinebra,1845,592,True,False
StampaEmbaCuba,562,444,True,False
ele_trigo,480,1141,False,True
andece_general,2996,2128,False,True
MAMarhuenda,746,436,True,False
EMIMONT,47,439,True,False
BridgetGosi,1166,1173,False,True
Carlo_Angelesm,1030,581,True,False
auditor_qhse,484,1007,True,False
InfoAquona,258,71,False,True
mmedinah,420,363,True,False
Aguasvira,1444,776,False,True
CepymeNews,10304,4478,False,True
GRtenango,38,37,True,False
vicentibus,1620,2031,False,True
economiadelagua,3291,1689,False,True
Compromiso_Empr,6046,642,True,False
RedViralEdomex,452,462,True,False
JuanCFulgencio,2873,2328,True,False
granpedal,1034,787,True,False
dpontarlier,3955,267,True,False
itziarultzurrun,194,278,True,False
OpenValueFound,648,892,True,False
remiliovega,24,146,True,False
enisa,10305,3489,True,False
FundacionETEA,1362,520,True,False
pablorobher,1309,855,True,False
CaminosDivulga,1110,17,True,False
Vir_VIDAL_ACERO,262,615,True,False
OlgaDueas2,155,361,True,False
informaria,1689,738,True,False
informaria,1689,738,True,False
msolerikopp,24,44,True,False
DAVIDcllm,138,179,True,False
REPracticum,301,41,True,False
Corresponsables,29031,17160,False,True
CabedoEva,107,168,True,False
vidalgarcia69,179,115,True,False
mariana23s,354,609,True,False
ChariHernandez5,23,42,True,False
montagudol,284,398,True,False
mancha_mati,312,353,True,False
vorosoler,1255,774,True,False
DGobiernoCV,4702,536,True,False
antgalan,14864,11670,True,False
SEIASA_OFICIAL,1437,820,False,True
PFLLera,881,333,True,False
paquitobp,187,169,True,False
manueljesusF,16779,15043,False,True
Clau_Ecotox,22,40,True,False
aturriond1,133,139,True,False
aturriond1,133,139,True,False
Fernand39367046,147,291,True,False
embacubachipre,835,130,True,False
lauferrub,125,88,True,False
CeaUvg,7,61,True,False
omartinezgBCN,215,348,True,False
design_ileana,28,109,True,False
MartaIglesiasLp,152,310,True,False
AlonsoRiveraM,363,198,False,True
Rnahuelv,216,340,True,False
DaniloC74166145,383,867,True,False
SandraRaquelLo3,3,30,True,False
desafio2030,627,610,True,False
Semanariodehui,114,97,True,False
claul28,37,185,True,False
areperatogo,126,471,True,False
pacolagraba,229,38,True,False
JAQuintanillaR,294,216,True,False
RecibeV,7,95,True,False
dianita412,121,370,True,False
meugeniacombi,63,139,True,False
AngelHe26636301,1,8,True,False
ComisionOds,203,605,True,False
ComisionOds,203,605,True,False
RSConsulting6,21,32,False,True
ComisionOds,203,605,True,False
ComisionOds,203,605,True,False
arisemx,136,192,False,True
Corresponsables,29029,17089,False,True
cncuvenezuelau1,130,71,True,False
FerminQuinones,2079,757,True,False
anpatico,38,111,True,False
NUTRINACIONcom,118,25,False,True
LinaVegaAbad,12439,1058,True,False
BigDataCol,4485,5004,True,False
MiCowork_co,234,879,True,False
JuanjoRogel,258,250,True,False
AMBIENTALABOG,847,588,True,False
Dulce_Muniz,6025,2558,True,False
natalia25_s,244,445,True,False
Corresponsables,29028,17066,False,True
cousunam,211,157,False,True
Problemas_Eco,548,213,False,True
LfMora34,36,112,True,False
cesardiazguevar,1046,371,True,False
alfredo_young,108,502,True,False
Beadelvall,1011,1175,True,False
Agenda2030DPN,2669,577,True,False
Agenda2030DPN,2669,577,True,False
Auroramex1,84,728,True,False
M_LuzOrtega,2388,1851,True,False
luzmarinaverg12,13,6,True,False
dulce_arq,197,1532,True,False
ccirior,1017,500,True,False
LuzSaydi,71,102,True,False
z_escala,38,85,True,False
Joselui70306400,8,23,True,False
AlCaceresMon,521,1396,True,False
Edwin80molina,8,438,True,False
Isabelsm3,3700,2212,True,False
ArrecifesCoral,1020,450,False,True
santiherrerago,50,331,True,False
LeninGava,38,194,True,False
Clau94071025,16,55,True,False
Emprendimientoe,1254,1471,True,False
TecReview,81381,90,False,True
carlosroman_a,582,1397,True,False
AlbaNia87081256,37,423,True,False
daphnecastillo,1987,3647,False,True
dirforestal,619,395,False,True
VINTEMX,2432,543,True,False
ZeaMuoz,87,277,False,True
RMauricioValdes,482,220,True,False
willyfigueroa,420,602,True,False
MagdaRaudales,83,87,True,False
GIAndradeP,9094,2782,True,False
COPLADE_GobOax,8796,1526,True,False
ojnietom,38,331,True,False
Reciaria,1024,117,True,False
Jose_mpp,242,1750,True,False
gracemezcal,82,350,True,False
coplan_coplade,285,342,False,True
CANAL_13C,63867,9824,True,False
IxiRivera,122,182,True,False
CubaMINREX,90345,511,True,False
Klebam2,549,822,True,False
jjaguirreg,221,1016,True,False
rosi_amerena,656,1198,True,False
alternativaver1,116892,99735,False,True
sergiozaragozac,222,490,True,False
2FrenteaFrente,222,286,False,True
carolina_bcg,71,189,True,False
TeletonMexico,262528,484,True,False
alejandro_ganan,544,463,True,False
JazzAMedina,604,579,True,False
JivanFC,755,758,False,True
cinemoviltoto,1359,1557,False,True
encarnacion_hdz,382,624,True,False
luisrgonzal23,210,595,True,False
AnaisVazquez03,36,51,True,False
WenteManke,1203,1356,True,False
migue_lothar,90,328,True,False
MindusIndustria,2024,296,True,False
ddianasalazar,8473,2140,True,False
Martinezvelozm,811,479,True,False
AnayansiRCamejo,3060,124,False,True
javi_cubillas,1119,3463,True,False
mriost,14349,2390,True,False
Asun_Martinez1,1850,306,False,True
AngelesHerasC,2006,203,True,False
giulianojuan,380,819,False,True
Cultura52,279,338,True,False
angelitaperezg,437,778,True,False
LAURADEVEGAF,731,980,True,False
MiguelSilvaMel1,288,182,True,False
gladisdemarchi,183,685,True,False
Cpagliai,174,945,True,False
ekHiN_eus,331,837,True,False
ximesuarezc,2862,2056,True,False
ALCsinhambre,2970,2025,True,False
lyro0,101,307,True,False
wabyymelii,599,1025,True,False
juan_maGS,246,314,True,False
GeekGirlsLatam,6918,3233,False,True
Tomalalempira,698,777,True,False
sentirplaneta,587,938,True,False
pabloportillo75,425,1156,True,False
GeekGirlsLatam,6918,3233,True,False
ivanojedapy,2390,2573,True,False
Digiculturizar,965,1060,False,True
utpl,49284,1227,False,True
jnevado,1433,3021,True,False
spuertasbonilla,47,277,True,False
Felouo,128,659,True,False
megarrido1,3,3,True,False
CesrNunez,2739,371,False,True
LUISOVERGEL,213,610,True,False
CCEDSCorrientes,473,792,True,False
DaniellaR1,531,1566,True,False
Stefy_Rago6,127,200,True,False
JavierManeken,231,175,True,False
SolerSusanna,465,451,True,False
SalomoniCris,441,854,False,True
gramontani,369,513,False,True
PactoGlobal,8089,913,False,True
ChileVoluntario,3804,1381,False,True
javipi1964,1167,1152,True,False
insmontgros,1005,401,True,False
PanchaRosas6,264,301,True,False
NoraCabreraS,81,184,True,False
AFA_Aragon,340,414,False,True
sopamadrid,458,803,True,False
cncuvenezuelau1,129,71,True,False
metrodemedellin,260500,340,True,False
personeriamed,27273,2820,False,True
estheramorg,255,662,True,False
cora_castillejo,24,63,True,False
Bethdenadal,150,448,True,False
CoLab_UC,3067,1302,False,True
NoeSito17,230,1017,True,False
MaiteTocino,59,63,True,False
SalomoniCris,441,854,False,True
pnud,334256,863,True,False
fmachicadom,285,347,True,False
U_Wandii,175,198,True,False
carescurra,341,1976,True,False
PNUDChile,18017,1661,False,True
SalomoniCris,441,854,True,False
RosaLL11,30,239,True,False
DGEECpy,2384,762,False,True
antism19,41,138,True,False
nahueloddone,3750,1918,True,False
SusiParker_,135,145,True,False
AsieduEdmund,7165,7100,True,False
hacesfalta,40210,1332,False,True
SDGsbot,2934,10,True,False
agorarsc,12876,3189,False,True
931_fm,56,460,True,False
FAOParaguay,3795,941,False,True
ALMUGOGAR,280,230,True,False
SoyLuisa_Est,2,8,True,False
carol_sic,179,513,False,True
profchingoldlar,0,12,True,False
PanchitaaCordob,49,82,True,False
IAyalaSender,3484,2892,True,False
marcozuritaj,85,22,True,False
ConstruyendoyC,1614,884,False,True
rodrancas14031,7,11,True,False
emaria_rm,112,481,True,False
asociacionamica,3672,3221,True,False
Suelos_Vzla,2554,2250,True,False
Suelos_Vzla,2554,2250,True,False
QuiquePiluso,38,87,True,False
Suelos_Vzla,2554,2250,True,False
ViceRDo,137123,911,True,False
28clocky,42,317,True,False
joaquinuceda,251,901,True,False
RoGuimer,264,204,True,False
LuisAngelRobert,189,866,True,False
LuisGuijarro72,1730,404,True,False
RammaNoel,193,174,True,False
JJ_Guz,592,4998,True,False
GPSalmeron,5354,972,True,False
pacoramon,1515,4972,True,False
VictorAmin30,646,1393,True,False
agorathauma,3729,908,True,False
aordas,4712,3451,False,True
VictorAmin30,646,1393,True,False
CentroOds,10759,129,False,True
PazA_RioCuarto,188,140,True,False
agirrecenter,2238,1052,False,True
Corresponsables,29021,17114,False,True
VlezCarmen,41,91,True,False
dmeijide,435,56,False,True
JasoPsoe,244,969,True,False
los_ods,529,1116,True,False
margaritacdf,642597,964,False,True
R_Tombo24,178,144,True,False
javi_barrado,372,514,True,False
Mides_RRII,2177,1111,True,False
fpm_Francisco,351,302,True,False
CERMICLM,4976,1337,True,False
_CEPAZ,8349,1484,False,True
_CEPAZ,8349,1484,False,True
_CEPAZ,8349,1484,False,True
_CEPAZ,8349,1484,False,True
cristinagallach,11365,894,False,True
PnudColombia,71531,3125,False,True
viviendaenred,1361,355,False,True
Nievas_M5,376,297,True,False
VictorGomez04,451,591,True,False
Laboratoriorg,169,445,False,True
silviafdezb,233,622,True,False
susiP_CBA,259,201,True,False
BalibreaM,109,338,True,False
EnlacesXSustent,279,2206,True,False
codietic,2192,815,True,False
Pato_Rubio43,137,176,True,False
Blanquiruchis,169,345,True,False
darkzarra,265,253,True,False
ICEFI,7694,374,False,True
jgarciadv1,1166,1161,False,True
ArquitecturaEF,347,440,True,False
xabuci,705,526,True,False
JPortieles,134,147,True,False
ElGlobalNet,26161,1995,True,False
svaracena,16,48,True,False
a_mendozam,509,1904,False,True
OIenAlicante,1554,486,False,True
SashiRadetich,60,138,True,False
Dianaplazam,544,788,False,True
PradasCar_,36,80,True,False
Ruth3873,16,72,True,False
Velez_Tania12,137,167,True,False
yamanduvinay,310,890,True,False
GacetaMedicaCom,46849,2321,True,False
PRIMXHuejutla,705,413,True,False
mbalaciart,24,247,True,False
puntosigre,11591,2221,False,True
blancagomezint,154,336,True,False
gramontani,369,512,False,True
jmlg11,262,553,True,False
GarcPalomar,2487,5001,True,False
MariaCarras7,444,759,True,False
NormasUNE,2555,369,True,False
Economia_3,3556,737,False,True
LuisMartinNuez,1959,1099,True,False
RemolacHackLAB,1088,717,True,False
Innovart_cc,1283,678,False,True
marcozuritaj,84,22,True,False
Mardues21,233,200,True,False
porfirio_rmz,89,303,False,True
Agronegocios_Uy,13183,13983,True,False
FerencChao,283,2098,True,False
PactoMundialMex,3635,872,False,True
Betzabe6,21,58,True,False
Migueldiezsanjo,449,758,True,False
danielsenderos,23120,21032,True,False
GerardoBustosP,2344,783,True,False
christianfunk04,647,1027,True,False
Migueldiezsanjo,449,758,True,False
qrga88000,327,535,True,False
ChinitaLC,2380,1436,False,True
qrga88000,327,535,True,False
CRE_Villalba,924,431,False,True
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
Pajime37,23,44,True,False
jghinojo,359,1671,True,False
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
PNUDArgentina,8623,5147,False,True
marcozuritaj,84,22,True,False
Mariu41Maria,215,1528,True,False
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
marcozuritaj,84,22,True,False
sustainalogy,722,535,True,False
sustainalogy,722,535,True,False
UIMP,22027,3187,True,False
Hanna_Ibarra27,1899,1050,True,False
GanekoLab,237,1132,True,False
GanekoLab,237,1132,True,False
ReyesGola,19,41,True,False
albertvilarino,2275,698,True,False
drrbcn,729,2435,True,False
BcnDesignWeek,3231,417,True,False
GabrielaUriarte,1121,487,True,False
SellinUruguay,764,278,True,False
CambiemosMsur,118,242,True,False
santiagohiguera,1870,1713,True,False
mercados_SUL,4113,429,False,True
ISGLOBALorg,9545,1171,False,True
ElenaIb2,226,438,True,False
ElenaIb2,226,438,True,False
eneroman_nora,392,621,True,False
pepemaci43,95,556,True,False
Funddateces,366,341,False,True
CulturaUNEDSg,162,56,True,False
vinuales81,7762,5568,True,False
shareu20,168,319,True,False
redecim,197,207,False,True
cfvcfv,127,948,True,False
wilolija,446,1663,True,False
dopaga,89,146,True,False
SANFI_Institute,315,134,True,False
paula_paruma,120,129,True,False
gramontani,369,512,False,True
ReddocentesIB,2828,485,True,False
OIMGuatemala,2557,510,True,False
AlbertoGEspinol,4,41,True,False
ONUGuatemala,25568,548,False,True
BiciMontse,1117,751,True,False
iroser_RSE,7317,7921,False,True
Findeter,34835,1938,True,False
Ena_Genada,335,755,True,False
EdithSAqui,12,93,True,False
FerminCerezo,2781,587,False,True
JuniorReport_,1385,348,False,True
Discap2017,198,401,True,False
GGGICol,867,531,False,True
NachoTomas,7467,955,True,False
Jose_LunaH,1548,1577,True,False
RedCiudadesBici,9272,2162,False,True
majolobasso,1004,2571,True,False
airismartinez,1595,1525,True,False
Batera2030ORG,2385,2573,True,False
cartiga_global,1247,4230,True,False
Fosis_Antof,3647,1172,True,False
ColoresRincon,91,240,True,False
UNFPABolivia,2170,1586,True,False
AlejandraVlez1,117,400,True,False
almudenaf,279,685,True,False
senadis_gob,34184,2205,True,False
discapacidadcom,14157,1519,True,False
EnlacesXSustent,278,2202,True,False
discapacidadcom,14157,1519,True,False
discapacidadcom,14157,1519,True,False
Blanquerna,10104,7267,True,False
ConueeInt,1077,358,True,False
ConueeInt,1077,358,True,False
EnlacesXSustent,278,2202,True,False
hector_rubin,6019,989,True,False
JuniorReport_,1385,348,False,True
YADIRAMEDINAGIL,96,380,True,False
enentrenamiento,92,70,False,True
cartiga_global,1247,4230,False,True
INJUV_Antofa,5737,678,False,True
ComosCarmen,186,383,True,False
vbazgz,72,23,True,False
naujg,200,770,True,False
ProgresoMF,620,657,False,True
Ramosorlando,823,1144,True,False
EcoHuella_com,608,239,True,False
ManHurtadoFer,1929,3054,False,True
montsevilma,218,302,True,False
UnLtdSpain,3395,2027,False,True
planificable,563,371,False,True
UNFPAPy,2092,1478,True,False
HonestStrategy,676,597,True,False
LeslieCatalinaP,421,1748,True,False
TranspiSS,1561,1867,False,True
CVAGuiasMex,7,0,False,True
scolado,234,60,True,False
Aplicespana,425,1320,True,False
NECHIGROUP,241,45,False,True
YokastaGuzman,7348,3970,True,False
JaimeEKastillo,88,1178,True,False
jgarcia_javier,477,237,False,True
CANI_guate,193,236,False,True
unfpa_lac,4857,982,True,False
smairata,2827,5002,False,True
Cirarod,612,619,True,False
jessicayoung05,1471,540,True,False
ETSIIUNED,1021,187,True,False
concaingro,1,50,True,False
CEDRSSA,4943,2879,False,True
Observacoop,1114,480,False,True
LeireSanJose,355,999,True,False
GEAccounting,147,285,True,False
SunshineJaz,149,819,False,True
germangranda,5777,704,True,False
Ebenspain,288,1090,True,False
Ebenspain,288,1090,True,False
FundacionETNOR,4725,697,False,True
SchulbaumO,2285,2304,True,False
MarquezAJorge,2296,273,True,False
CatedraAQUAE,286,220,True,False
JuanezLourdes,1,21,True,False
UNED,104036,1513,False,True
elisavalumni,1497,1245,False,True
florchsandoval,1403,2235,True,False
florchsandoval,1403,2235,True,False
INAFED_Mx,5010,412,False,True
ReneTipantizaA,1,11,True,False
Anto50551371,66,136,True,False
AECIDPARAGUAY,981,133,False,True
Urviacon,46,479,False,True
ComprasRD,20276,2437,False,True
encarnalago,2463,1587,True,False
18rodpf,777,557,True,False
AnttonAlza,6,20,True,False
pacoalcubierre,301,85,True,False
Gilalcala,53936,1895,True,False
BIDInvest,13473,1420,False,True
rogofe47Chile,7627,8334,True,False
CanChamMx,1941,1116,True,False
EmpresAbility,10851,8987,False,True
AECIDPARAGUAY,981,133,False,True
SenenaCorbalan,271,188,True,False
cceoficialmx,39464,4343,False,True
24_morelos,16044,484,False,True
TicketDeTuVida,250,213,False,True
mariarubiom,2999,1366,False,True
SunshineJaz,149,819,False,True
IEU_UN,2751,725,False,True
tijuanapress,2759,2904,True,False
pactoglobalpy,958,156,False,True
MarC_GRcia,3024,1394,True,False
H2OTorremolinos,1004,326,False,True
FalconMon,152,190,False,True
triodoses,15919,3762,True,False
EscosanInmo,457,644,True,False
GIAndradeP,9093,2783,True,False
Sebastian_Chint,246,374,False,True
iusaequitas,189,280,True,False
plemonche,2430,1163,False,True
ManHurtadoFer,1929,3054,False,True
lululopezsalas,3794,1240,True,False
Beatriz_Serna_A,628,1625,False,True
Juan_Pajares,1178,1052,False,True
damarisccv1,30,202,True,False
bethy_orozco,91,259,True,False
ElisavaBCN,15160,929,True,False
guirampar,289,504,True,False
KnaufInsulSpain,4529,1970,True,False
CentroOds,10754,129,False,True
KnaufInsulSpain,4529,1970,False,True
_cuatrovientos,138,151,True,False
MCiudadanauy,96,50,False,True
CERMICV,3251,4255,False,True
RespSocialUE,2021,1098,False,True
Ecoitalia1,71,337,False,True
los_ods,526,1105,True,False
ManHurtadoFer,1929,3054,False,True
foretica,17034,1333,False,True
infoCEPEI,3034,1023,False,True
CulturaUNEDSg,162,56,True,False
JcarrionTacuri,1347,2390,True,False
AlejSanta,655,806,True,False
_IMIPE,2484,792,True,False
rtorres_javier,619,1405,True,False
tonyvives,4200,19,False,True
SecMetas,12889,327,True,False
tonyvives,4200,19,False,True
PactoGlobal,8088,911,False,True
MediosTec21_Vva,2663,4949,True,False
CecyteCalnali,629,71,True,False
ISMERCOSUR,1987,660,False,True
agorarsc,12874,3189,True,False
aesgalgalicia,556,362,False,True
